#Parameters = {dr=0.5; g=1; h_cu=0.035; h_su=1.5; hs=0.76; r1=5.08; sw=1.72; sx=35; sz=45; wr=0.3}
#"Frequency / GHz"	"S2,1 [Magnitude]"
#------------------------------------
2.0000000000000	-0.15015714325881
2.0099999904633	-0.15160986868883
2.0199999809265	-0.15233040023228
2.0299999713898	-0.15235480281283
2.0399999618530	-0.15174546788914
2.0499999523163	-0.15058685284317
2.0599999427795	-0.14898413615711
2.0699999332428	-0.14705648335359
2.0799999237061	-0.14493658066264
2.0899999141693	-0.14275688897948
2.0999999046326	-0.14065541832861
2.1099998950958	-0.13876090317183
2.1199998855591	-0.13719405615469
2.1300001144409	-0.13606255443866
2.1400001049042	-0.13545367564759
2.1500000953674	-0.13543791644873
2.1600000858307	-0.13606010380927
2.1700000762939	-0.13734245765268
2.1800000667572	-0.13928466563356
2.1900000572205	-0.14185885961700
2.2000000476837	-0.14501730758486
2.2100000381470	-0.14869484646422
2.2200000286102	-0.15280483833095
2.2300000190735	-0.15724541373441
2.2400000095367	-0.16191082453941
2.2500000000000	-0.16668438442539
2.2599999904633	-0.17144789849910
2.2699999809265	-0.17608607753643
2.2799999713898	-0.18049461295862
2.2899999618530	-0.18457457017643
2.2999999523163	-0.18824584373872
2.3099999427795	-0.19144093774443
2.3199999332428	-0.19411711994623
2.3299999237061	-0.19624790900577
2.3399999141693	-0.19783084593705
2.3499999046326	-0.19888770731611
2.3599998950958	-0.19945257866527
2.3699998855591	-0.19958700203882
2.3800001144409	-0.19936333085895
2.3900001049042	-0.19886838188248
2.4000000953674	-0.19819633406159
2.4100000858307	-0.19745043898209
2.4200000762939	-0.19673279072090
2.4300000667572	-0.19614784378401
2.4400000572205	-0.19578708262665
2.4500000476837	-0.19574216207804
2.4600000381470	-0.19608321980722
2.4700000286102	-0.19687068489566
2.4800000190735	-0.19814868568593
2.4900000095367	-0.19994160803587
2.5000000000000	-0.20225458806105
2.5099999904633	-0.20507733975665
2.5199999809265	-0.20837946212811
2.5299999713898	-0.21211276514907
2.5399999618530	-0.21621666224436
2.5499999523163	-0.22061837277305
2.5599999427795	-0.22523469048119
2.5699999332428	-0.22997520006843
2.5799999237061	-0.23474878415852
2.5899999141693	-0.23946321916020
2.5999999046326	-0.24403348642852
2.6099998950958	-0.24837592774031
2.6199998855591	-0.25242412518877
2.6300001144409	-0.25611623950335
2.6400001049042	-0.25941354198111
2.6500000953674	-0.26228834827131
2.6600000858307	-0.26473021631340
2.6700000762939	-0.26674799394184
2.6800000667572	-0.26836516332585
2.6900000572205	-0.26962336659589
2.7000000476837	-0.27057634840793
2.7100000381470	-0.27128833206059
2.7200000286102	-0.27183572033417
