#Parameters = {dr=0.32; gap=1; h_cu=0.035; r_ext=2.88; wr=0.19; x=0.76; y=6; z=6}
#"Frequency / GHz"	"S2,1 [Magnitude]"
#------------------------------------
2.0000000000000	-0.39342292751809
2.0039999485016	-0.39519424978850
2.0079998970032	-0.39689089433890
2.0120000839233	-0.39851027051823
2.0160000324249	-0.40005454855215
2.0199999809265	-0.40152361965249
2.0239999294281	-0.40291894692495
2.0280001163483	-0.40424392463965
2.0320000648499	-0.40550150418683
2.0360000133514	-0.40669770575510
2.0399999618530	-0.40783608802265
2.0439999103546	-0.40892339635935
2.0480000972748	-0.40996639359731
2.0520000457764	-0.41097074316928
2.0559999942780	-0.41194409828778
2.0599999427795	-0.41289546028176
2.0639998912811	-0.41383198407120
2.0680000782013	-0.41476040115946
2.0720000267029	-0.41568999522135
2.0759999752045	-0.41662680945963
2.0799999237061	-0.41758105215147
2.0840001106262	-0.41855751626293
2.0880000591278	-0.41956503469752
2.0920000076294	-0.42061016216244
2.0959999561310	-0.42169730318893
2.0999999046326	-0.42283332499483
2.1040000915527	-0.42402198546318
2.1080000400543	-0.42526842264463
2.1119999885559	-0.42657606381130
2.1159999370575	-0.42794598961379
2.1199998855591	-0.42938173045641
2.1240000724792	-0.43088360797952
2.1280000209808	-0.43245236187398
2.1319999694824	-0.43408658817952
2.1359999179840	-0.43578571832541
2.1400001049042	-0.43754860308143
2.1440000534058	-0.43937019658709
2.1480000019073	-0.44124975693095
2.1519999504089	-0.44318089945343
2.1559998989105	-0.44516131324476
2.1600000858307	-0.44718448356346
2.1640000343323	-0.44924581967443
2.1679999828339	-0.45133882460652
2.1719999313354	-0.45345805500809
2.1760001182556	-0.45559695453263
2.1800000667572	-0.45774845208296
2.1840000152588	-0.45990766661471
2.1879999637604	-0.46206692450520
2.1919999122620	-0.46422016744414
2.1960000991821	-0.46636304201451
2.2000000476837	-0.46848597756186
2.2039999961853	-0.47058725427708
2.2079999446869	-0.47266110615108
2.2119998931885	-0.47470082225564
2.2160000801086	-0.47670459742454
2.2200000286102	-0.47866622232638
2.2239999771118	-0.48058560687017
2.2279999256134	-0.48245890853887
2.2320001125336	-0.48428475713385
2.2360000610352	-0.48606079962834
2.2400000095367	-0.48778854709617
2.2439999580383	-0.48946618237535
2.2479999065399	-0.49109654303901
2.2520000934601	-0.49267993162334
2.2560000419617	-0.49421808149640
2.2599999904633	-0.49571470175524
2.2639999389648	-0.49717146388215
2.2679998874664	-0.49859377105447
2.2720000743866	-0.49998418927419
2.2760000228882	-0.50134791554322
2.2799999713898	-0.50268824555662
2.2839999198914	-0.50401189765260
2.2880001068115	-0.50532345989231
2.2920000553131	-0.50662786723688
2.2960000038147	-0.50793048360748
2.2999999523163	-0.50923687075020
2.3039999008179	-0.51055153743796
2.3080000877380	-0.51188060493447
2.3120000362396	-0.51322829583508
2.3159999847412	-0.51459940404244
2.3199999332428	-0.51599814635212
2.3239998817444	-0.51742926635069
2.3280000686646	-0.51889537082912
2.3320000171661	-0.52039923564251
2.3359999656677	-0.52194556452058
2.3399999141693	-0.52353355196425
2.3440001010895	-0.52516789442538
2.3480000495911	-0.52684793926688
2.3519999980927	-0.52857360439168
2.3559999465942	-0.53034639500315
2.3599998950958	-0.53216581261564
2.3640000820160	-0.53402959102513
2.3680000305176	-0.53593680423496
2.3719999790192	-0.53788628764764
2.3759999275208	-0.53987438725543
2.3800001144409	-0.54189903927942
2.3840000629425	-0.54395642658117
2.3880000114441	-0.54604329350816
2.3919999599457	-0.54815618420136
2.3959999084473	-0.55029097536120
2.4000000953674	-0.55244139387463
2.4040000438690	-0.55460727343115
2.4079999923706	-0.55677947937914
2.4119999408722	-0.55895726109414
2.4159998893738	-0.56113349345232
2.4200000762939	-0.56330484177172
2.4240000247955	-0.56546856379377
2.4279999732971	-0.56761941665264
2.4319999217987	-0.56975297908153
2.4360001087189	-0.57186643886551
2.4400000572205	-0.57395572944548
2.4440000057220	-0.57602040430978
2.4479999542236	-0.57805716094362
2.4519999027252	-0.58006244272146
2.4560000896454	-0.58203587913215
2.4600000381470	-0.58397689126837
2.4639999866486	-0.58588355671346
2.4679999351501	-0.58775665620717
2.4719998836517	-0.58959659772062
2.4760000705719	-0.59140253031010
2.4800000190735	-0.59317770884275
2.4839999675751	-0.59492310815560
2.4879999160767	-0.59664016091775
2.4920001029968	-0.59833085625916
2.4960000514984	-0.59999851523078
2.5000000000000	-0.60164622398395
2.5039999485016	-0.60327793100108
2.5079998970032	-0.60489497684280
2.5120000839233	-0.60650314526424
2.5160000324249	-0.60810462238200
2.5199999809265	-0.60970357058310
2.5239999294281	-0.61130578997264
2.5280001163483	-0.61291130955283
2.5320000648499	-0.61452740615125
2.5360000133514	-0.61615618804844
2.5399999618530	-0.61780000321600
2.5439999103546	-0.61946426765884
2.5480000972748	-0.62115126644901
2.5520000457764	-0.62286439614553
2.5559999942780	-0.62460626970498
2.5599999427795	-0.62637657405924
2.5639998912811	-0.62817980359681
2.5680000782013	-0.63001651053514
2.5720000267029	-0.63188910788928
2.5759999752045	-0.63379581685739
2.5799999237061	-0.63573767459765
2.5840001106262	-0.63771511339456
2.5880000591278	-0.63972838841470
2.5920000076294	-0.64177595563015
2.5959999561310	-0.64385661635393
2.5999999046326	-0.64596960837062
2.6040000915527	-0.64811036785456
2.6080000400543	-0.65027927979304
2.6119999885559	-0.65247364766358
2.6159999370575	-0.65468945125275
2.6199998855591	-0.65692404706126
2.6240000724792	-0.65917692333603
2.6280000209808	-0.66144175359618
2.6319999694824	-0.66371578547295
2.6359999179840	-0.66599565608257
2.6400001049042	-0.66828026718135
2.6440000534058	-0.67056270338474
2.6480000019073	-0.67284330232960
2.6519999504089	-0.67511628225153
2.6559998989105	-0.67737982331632
2.6600000858307	-0.67963127336446
2.6640000343323	-0.68186662430658
2.6679999828339	-0.68408685290423
2.6719999313354	-0.68628734354933
2.6760001182556	-0.68846679738420
2.6800000667572	-0.69062407023665
2.6840000152588	-0.69275810012856
2.6879999637604	-0.69486621783987
2.6919999122620	-0.69695140516983
2.6960000991821	-0.69901258461010
2.7000000476837	-0.70104931723416
2.7039999961853	-0.70306238695806
