#Parameters = {dr=0.32; gap=1; h_cu=0.035; r_ext=2.88; wr=0.19; x=0.76; y=6; z=6}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
2.0000000000000	-10.797315725983
2.0039999485016	-10.781054613143
2.0079998970032	-10.764568346374
2.0120000839233	-10.747864078863
2.0160000324249	-10.730948820967
2.0199999809265	-10.713841944424
2.0239999294281	-10.696554403545
2.0280001163483	-10.679107133731
2.0320000648499	-10.661517445756
2.0360000133514	-10.643810449919
2.0399999618530	-10.626006663678
2.0439999103546	-10.608132158496
2.0480000972748	-10.590212952469
2.0520000457764	-10.572272657706
2.0559999942780	-10.554339818297
2.0599999427795	-10.536438603537
2.0639998912811	-10.518594613192
2.0680000782013	-10.500833818709
2.0720000267029	-10.483179151696
2.0759999752045	-10.465652633439
2.0799999237061	-10.448276223706
2.0840001106262	-10.431068215796
2.0880000591278	-10.414046550080
2.0920000076294	-10.397224517646
2.0959999561310	-10.380617817014
2.0999999046326	-10.364235666391
2.1040000915527	-10.348086182952
2.1080000400543	-10.332174008869
2.1119999885559	-10.316503343018
2.1159999370575	-10.301074317022
2.1199998855591	-10.285884159279
2.1240000724792	-10.270929144123
2.1280000209808	-10.256202914591
2.1319999694824	-10.241696193513
2.1359999179840	-10.227397930408
2.1400001049042	-10.213294571198
2.1440000534058	-10.199373176832
2.1480000019073	-10.185614100128
2.1519999504089	-10.172003004749
2.1559998989105	-10.158519004776
2.1600000858307	-10.145143315254
2.1640000343323	-10.131855854044
2.1679999828339	-10.118634970625
2.1719999313354	-10.105459644932
2.1760001182556	-10.092310682506
2.1800000667572	-10.079164714712
2.1840000152588	-10.066006768630
2.1879999637604	-10.052811672668
2.1919999122620	-10.039565695204
2.1960000991821	-10.026250521571
2.2000000476837	-10.012852542241
2.2039999961853	-9.9993537389550
2.2079999446869	-9.9857470515798
2.2119998931885	-9.9720178736939
2.2160000801086	-9.9581604490495
2.2200000286102	-9.9441683368052
2.2239999771118	-9.9300373179014
2.2279999256134	-9.9157648028029
2.2320001125336	-9.9013499684781
2.2360000610352	-9.8867956450180
2.2400000095367	-9.8721054869547
2.2439999580383	-9.8572861450930
2.2479999065399	-9.8423461798057
2.2520000934601	-9.8272927164386
2.2560000419617	-9.8121374648976
2.2599999904633	-9.7968945359198
2.2639999389648	-9.7815748352551
2.2679998874664	-9.7661953711073
2.2720000743866	-9.7507705103181
2.2760000228882	-9.7353156817810
2.2799999713898	-9.7198477989561
2.2839999198914	-9.7043869696421
2.2880001068115	-9.6889443540675
2.2920000553131	-9.6735426098622
2.2960000038147	-9.6581919117013
2.2999999523163	-9.6429133117938
2.3039999008179	-9.6277186725513
2.3080000877380	-9.6126235753458
2.3120000362396	-9.5976401714433
2.3159999847412	-9.5827803659425
2.3199999332428	-9.5680541065867
2.3239998817444	-9.5534720258302
2.3280000686646	-9.5390414278084
2.3320000171661	-9.5247669517590
2.3359999656677	-9.5106527607608
2.3399999141693	-9.4967018290052
2.3440001010895	-9.4829165077494
2.3480000495911	-9.4692960078562
2.3519999980927	-9.4558364698657
2.3559999465942	-9.4425337211438
2.3599998950958	-9.4293840873187
2.3640000820160	-9.4163786218449
2.3680000305176	-9.4035112229123
2.3719999790192	-9.3907694190973
2.3759999275208	-9.3781468975448
2.3800001144409	-9.3656288023504
2.3840000629425	-9.3532032468893
2.3880000114441	-9.3408585558930
2.3919999599457	-9.3285803125495
2.3959999084473	-9.3163540356776
2.4000000953674	-9.3041656395913
2.4040000438690	-9.2920012225986
2.4079999923706	-9.2798472775957
2.4119999408722	-9.2676903229836
2.4159998893738	-9.2555169983273
2.4200000762939	-9.2433134719506
2.4240000247955	-9.2310690331343
2.4279999732971	-9.2187728418030
2.4319999217987	-9.2064157376330
2.4360001087189	-9.1939889325835
2.4400000572205	-9.1814845881334
2.4440000057220	-9.1688958435374
2.4479999542236	-9.1562171480557
2.4519999027252	-9.1434478099252
2.4560000896454	-9.1305834086346
2.4600000381470	-9.1176247021069
2.4639999866486	-9.1045713996267
2.4679999351501	-9.0914273038407
2.4719998836517	-9.0781943003937
2.4760000705719	-9.0648782160955
2.4800000190735	-9.0514858217031
2.4839999675751	-9.0380233537156
2.4879999160767	-9.0244988897424
2.4920001029968	-9.0109200818389
2.4960000514984	-8.9973008388089
2.5000000000000	-8.9836468551437
2.5039999485016	-8.9699743659181
2.5079998970032	-8.9562901389028
2.5120000839233	-8.9426094599031
2.5160000324249	-8.9289426959247
2.5199999809265	-8.9153000199057
2.5239999294281	-8.9016950249798
2.5280001163483	-8.8881385794201
2.5320000648499	-8.8746408380347
2.5360000133514	-8.8612127887102
2.5399999618530	-8.8478642622336
2.5439999103546	-8.8346011623884
2.5480000972748	-8.8214353441148
2.5520000457764	-8.8083688274591
2.5559999942780	-8.7954126146647
2.5599999427795	-8.7825670176623
2.5639998912811	-8.7698378738937
2.5680000782013	-8.7572254470359
2.5720000267029	-8.7447332060865
2.5759999752045	-8.7323606597826
2.5799999237061	-8.7201069306578
2.5840001106262	-8.7079665692878
2.5880000591278	-8.6959399515260
2.5920000076294	-8.6840190347646
2.5959999561310	-8.6722012366225
2.5999999046326	-8.6604765660060
2.6040000915527	-8.6488411343288
2.6080000400543	-8.6372848880136
2.6119999885559	-8.6257997902519
2.6159999370575	-8.6143744050297
2.6199998855591	-8.6030028845101
2.6240000724792	-8.5916714312977
2.6280000209808	-8.5803726217298
2.6319999694824	-8.5690933521536
2.6359999179840	-8.5578250924592
2.6400001049042	-8.5465580121342
2.6440000534058	-8.5352811561062
2.6480000019073	-8.5239880886237
2.6519999504089	-8.5126641928383
2.6559998989105	-8.5013072073979
2.6600000858307	-8.4899041779067
2.6640000343323	-8.4784543873191
2.6679999828339	-8.4669481683089
2.6719999313354	-8.4553801471211
2.6760001182556	-8.4437467746398
2.6800000667572	-8.4320473496674
2.6840000152588	-8.4202770798387
2.6879999637604	-8.4084368653383
